Device Name;Address;Distance;RSSI;TX Power;System timestamp;Distance of measurement
Kontakt;D0:F8:F2:95:3A:5C;0.40;-69.00;-77.00;28/04/2015 17:03:29:012;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.63;-73.00;-77.00;28/04/2015 17:03:29:451;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.45;-70.00;-77.00;28/04/2015 17:03:29:825;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.63;-73.00;-77.00;28/04/2015 17:03:30:081;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.40;-69.00;-77.00;28/04/2015 17:03:30:515;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.56;-72.00;-77.00;28/04/2015 17:03:30:878;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.40;-69.00;-77.00;28/04/2015 17:03:31:223;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.63;-73.00;-77.00;28/04/2015 17:03:31:606;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.40;-69.00;-77.00;28/04/2015 17:03:31:897;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.40;-69.00;-77.00;28/04/2015 17:03:32:640;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.50;-71.00;-77.00;28/04/2015 17:03:33:010;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.35;-68.00;-77.00;28/04/2015 17:03:33:289;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.40;-69.00;-77.00;28/04/2015 17:03:33:730;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.56;-72.00;-77.00;28/04/2015 17:03:34:793;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.35;-68.00;-77.00;28/04/2015 17:03:35:163;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.56;-72.00;-77.00;28/04/2015 17:03:35:451;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.40;-69.00;-77.00;28/04/2015 17:03:35:836;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.63;-73.00;-77.00;28/04/2015 17:03:36:255;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.40;-69.00;-77.00;28/04/2015 17:03:36:502;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.56;-72.00;-77.00;28/04/2015 17:03:36:909;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.40;-69.00;-77.00;28/04/2015 17:03:37:208;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.63;-73.00;-77.00;28/04/2015 17:03:37:594;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.40;-69.00;-77.00;28/04/2015 17:03:38:014;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.56;-72.00;-77.00;28/04/2015 17:03:38:291;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.35;-68.00;-77.00;28/04/2015 17:03:38:687;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.40;-69.00;-77.00;28/04/2015 17:03:39:402;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.63;-73.00;-77.00;28/04/2015 17:03:39:767;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.56;-72.00;-77.00;28/04/2015 17:03:40:482;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.45;-70.00;-77.00;28/04/2015 17:03:40:750;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.40;-69.00;-77.00;28/04/2015 17:03:41:484;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.63;-73.00;-77.00;28/04/2015 17:03:41:859;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.40;-69.00;-77.00;28/04/2015 17:03:42:138;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.56;-72.00;-77.00;28/04/2015 17:03:42:524;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.45;-70.00;-77.00;28/04/2015 17:03:42:941;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.56;-72.00;-77.00;28/04/2015 17:03:43:245;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.35;-68.00;-77.00;28/04/2015 17:03:43:561;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.40;-69.00;-77.00;28/04/2015 17:03:44:336;1.00
