Device Name;Address;Distance;RSSI;TX Power;System timestamp;Distance of measurement
Kontakt;D0:F8:F2:95:3A:5C;0.14;-60.00;-77.00;29/04/2015 11:51:37:229;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.20;-63.00;-77.00;29/04/2015 11:51:37:491;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.13;-59.00;-77.00;29/04/2015 11:51:37:836;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.18;-62.00;-77.00;29/04/2015 11:51:38:199;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.13;-59.00;-77.00;29/04/2015 11:51:38:991;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.13;-59.00;-77.00;29/04/2015 11:51:39:658;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.20;-63.00;-77.00;29/04/2015 11:51:40:071;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.14;-60.00;-77.00;29/04/2015 11:51:40:450;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.18;-62.00;-77.00;29/04/2015 11:51:40:731;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.18;-62.00;-77.00;29/04/2015 11:51:41:566;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.13;-59.00;-77.00;29/04/2015 11:51:42:838;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.18;-62.00;-77.00;29/04/2015 11:51:43:532;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.14;-60.00;-77.00;29/04/2015 11:51:43:929;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.14;-60.00;-77.00;29/04/2015 11:51:44:207;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.14;-60.00;-77.00;29/04/2015 11:51:45:034;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.11;-58.00;-77.00;29/04/2015 11:51:45:300;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.14;-60.00;-77.00;29/04/2015 11:51:45:763;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.14;-60.00;-77.00;29/04/2015 11:51:46:678;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.20;-63.00;-77.00;29/04/2015 11:51:47:074;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.13;-59.00;-77.00;29/04/2015 11:51:47:467;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.20;-63.00;-77.00;29/04/2015 11:51:47:746;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.13;-59.00;-77.00;29/04/2015 11:51:48:120;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.13;-59.00;-77.00;29/04/2015 11:51:48:877;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.20;-63.00;-77.00;29/04/2015 11:51:49:184;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.13;-59.00;-77.00;29/04/2015 11:51:49:609;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.18;-62.00;-77.00;29/04/2015 11:51:50:607;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.16;-61.00;-77.00;29/04/2015 11:51:51:075;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.18;-62.00;-77.00;29/04/2015 11:51:51:355;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.16;-61.00;-77.00;29/04/2015 11:51:52:124;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.20;-63.00;-77.00;29/04/2015 11:51:52:155;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.13;-59.00;-77.00;29/04/2015 11:51:53:696;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.18;-62.00;-77.00;29/04/2015 11:51:53:716;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.13;-59.00;-77.00;29/04/2015 11:51:54:110;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.13;-59.00;-77.00;29/04/2015 11:51:54:550;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.16;-61.00;-77.00;29/04/2015 11:51:54:948;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.13;-59.00;-77.00;29/04/2015 11:51:55:953;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.14;-60.00;-77.00;29/04/2015 11:51:56:337;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.14;-60.00;-77.00;29/04/2015 11:51:56:625;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.16;-61.00;-77.00;29/04/2015 11:51:57:110;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.13;-59.00;-77.00;29/04/2015 11:51:57:444;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.13;-59.00;-77.00;29/04/2015 11:51:58:075;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.16;-61.00;-77.00;29/04/2015 11:51:58:824;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.18;-62.00;-77.00;29/04/2015 11:51:59:109;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.14;-60.00;-77.00;29/04/2015 11:51:59:527;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.13;-59.00;-77.00;29/04/2015 11:51:59:848;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.20;-63.00;-77.00;29/04/2015 11:52:00:176;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.13;-59.00;-77.00;29/04/2015 11:52:00:584;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.13;-59.00;-77.00;29/04/2015 11:52:01:322;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.13;-59.00;-77.00;29/04/2015 11:52:01:946;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.16;-61.00;-77.00;29/04/2015 11:52:02:371;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.13;-59.00;-77.00;29/04/2015 11:52:02:662;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.18;-62.00;-77.00;29/04/2015 11:52:03:033;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.13;-59.00;-77.00;29/04/2015 11:52:03:420;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.20;-63.00;-77.00;29/04/2015 11:52:03:706;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.13;-59.00;-77.00;29/04/2015 11:52:04:187;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.18;-62.00;-77.00;29/04/2015 11:52:04:525;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.18;-62.00;-77.00;29/04/2015 11:52:05:346;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.18;-62.00;-77.00;29/04/2015 11:52:05:904;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.13;-59.00;-77.00;29/04/2015 11:52:06:284;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.18;-62.00;-77.00;29/04/2015 11:52:06:599;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.14;-60.00;-77.00;29/04/2015 11:52:06:943;0.50
Kontakt;D0:F8:F2:95:3A:5C;0.18;-62.00;-77.00;29/04/2015 11:52:07:286;0.50
